user_id,active_user_id,job_post_user_id,search_user_id,chat_user_id,resume_view_user_id,event_date,stat_date,publish_date,product_type,is_equity,job_salary,city_tier_level,org_type_name,company_scale_type,jobtitle1
USR_000613,USR_000613,,USR_000613,,,2026-02-08,2026-02-08,2026-02-08,简历搜索,非权益,28.5,三线城市,SME,2000-5000人,研发
USR_000613,USR_000613,,,,USR_000613,2026-01-01,2026-01-01,2026-01-01,简历查看,非权益,37.6,三线城市,SME,2000-5000人,研发
USR_000613,USR_000613,,,,,2026-02-15,2026-02-15,2026-02-15,权益礼包,权益,9.3,三线城市,SME,2000-5000人,研发
USR_000613,USR_000613,,,,USR_000613,2026-01-15,2026-01-15,2026-01-15,简历查看,非权益,5.5,三线城市,SME,2000-5000人,研发
USR_000613,USR_000613,,,,USR_000613,2026-02-28,2026-02-28,2026-02-28,简历查看,非权益,24.9,三线城市,SME,2000-5000人,研发
USR_000613,,,,,,2026-02-24,2026-02-24,2026-02-24,企业认证,非权益,23.7,三线城市,SME,2000-5000人,研发
USR_000613,,,USR_000613,,,2026-02-19,2026-02-19,2026-02-19,简历搜索,非权益,11.0,三线城市,SME,2000-5000人,研发
USR_000613,USR_000613,USR_000613,,,,2026-02-28,2026-02-28,2026-02-28,职位发布,非权益,21.6,三线城市,SME,2000-5000人,研发
USR_000613,USR_000613,,,,USR_000613,2026-01-03,2026-01-03,2026-01-03,简历查看,非权益,20.8,三线城市,SME,2000-5000人,研发
USR_000613,,,,USR_000613,,2026-02-18,2026-02-18,2026-02-18,在线沟通,非权益,8.0,三线城市,SME,2000-5000人,研发
USR_000613,USR_000613,,,USR_000613,,2026-01-23,2026-01-23,2026-01-23,在线沟通,非权益,16.4,三线城市,SME,2000-5000人,研发
USR_000613,,,USR_000613,,,2026-02-24,2026-02-24,2026-02-24,简历搜索,非权益,17.4,三线城市,SME,2000-5000人,研发
USR_000614,,USR_000614,,,,2026-01-29,2026-01-29,2026-01-29,职位发布,非权益,28.8,新一线城市,SME,10000人以上,销售
USR_000615,USR_000615,,,USR_000615,,2026-01-05,2026-01-05,2026-01-05,在线沟通,非权益,27.5,五线城市,SME,2000-5000人,市场
USR_000615,USR_000615,,,,,2026-02-23,2026-02-23,2026-02-23,企业认证,非权益,5.8,五线城市,SME,2000-5000人,市场
USR_000615,,,,USR_000615,,2026-01-20,2026-01-20,2026-01-20,在线沟通,非权益,8.7,五线城市,SME,2000-5000人,市场
USR_000615,USR_000615,,,,USR_000615,2026-01-16,2026-01-16,2026-01-16,简历查看,非权益,43.1,五线城市,SME,2000-5000人,市场
USR_000615,,,,,,2026-02-26,2026-02-26,2026-02-26,置顶刷新,权益,21.7,五线城市,SME,2000-5000人,市场
USR_000615,USR_000615,USR_000615,,,,2026-01-11,2026-01-11,2026-01-11,职位发布,非权益,15.1,五线城市,SME,2000-5000人,市场
USR_000615,USR_000615,,USR_000615,,,2026-01-10,2026-01-10,2026-01-10,简历搜索,非权益,41.9,五线城市,SME,2000-5000人,市场
USR_000616,,,,,,2026-01-07,2026-01-07,2026-01-07,急聘推广,权益,31.4,四线城市,SME,500-999人,行政
USR_000616,,,,,,2026-02-16,2026-02-16,2026-02-16,急聘推广,权益,8.6,四线城市,SME,500-999人,行政
USR_000616,USR_000616,,USR_000616,,,2026-02-18,2026-02-18,2026-02-18,简历搜索,非权益,30.9,四线城市,SME,500-999人,行政
USR_000616,,,,,,2026-02-03,2026-02-03,2026-02-03,权益礼包,权益,8.0,四线城市,SME,500-999人,行政
USR_000616,USR_000616,,,,USR_000616,2026-01-03,2026-01-03,2026-01-03,简历查看,非权益,41.1,四线城市,SME,500-999人,行政
USR_000616,USR_000616,,,,,2026-02-04,2026-02-04,2026-02-04,急聘推广,权益,35.9,四线城市,SME,500-999人,行政
USR_000616,USR_000616,,,,USR_000616,2026-02-16,2026-02-16,2026-02-16,简历查看,非权益,45.2,四线城市,SME,500-999人,行政
USR_000616,,,,USR_000616,,2026-01-23,2026-01-23,2026-01-23,在线沟通,非权益,28.5,四线城市,SME,500-999人,行政
USR_000616,USR_000616,,,,,2026-01-02,2026-01-02,2026-01-02,企业认证,非权益,17.2,四线城市,SME,500-999人,行政
USR_000616,,,,,,2026-01-16,2026-01-16,2026-01-16,企业认证,非权益,13.0,四线城市,SME,500-999人,行政
USR_000616,USR_000616,,,,,2026-01-20,2026-01-20,2026-01-20,急聘推广,权益,65.0,四线城市,SME,500-999人,行政
USR_000616,,,,,,2026-02-16,2026-02-16,2026-02-16,企业认证,非权益,7.0,四线城市,SME,500-999人,行政
USR_000616,USR_000616,,,,,2026-02-06,2026-02-06,2026-02-06,急聘推广,权益,11.4,四线城市,SME,500-999人,行政
USR_000617,USR_000617,,,,,2026-01-28,2026-01-28,2026-01-28,权益礼包,权益,6.5,五线城市,SME,5000-10000人,行政
USR_000617,,USR_000617,,,,2026-01-24,2026-01-24,2026-01-24,职位发布,非权益,6.0,五线城市,SME,5000-10000人,行政
USR_000617,USR_000617,,,,,2026-02-11,2026-02-11,2026-02-11,权益礼包,权益,37.2,五线城市,SME,5000-10000人,行政
USR_000617,,,,,,2026-01-04,2026-01-04,2026-01-04,急聘推广,权益,6.8,五线城市,SME,5000-10000人,行政
USR_000618,USR_000618,,USR_000618,,,2026-01-25,2026-01-25,2026-01-25,简历搜索,非权益,5.2,五线城市,KA,5000-10000人,产品
USR_000618,USR_000618,,,,,2026-02-20,2026-02-20,2026-02-20,置顶刷新,权益,22.9,五线城市,KA,5000-10000人,产品
USR_000618,,USR_000618,,,,2026-02-02,2026-02-02,2026-02-02,职位发布,非权益,59.7,五线城市,KA,5000-10000人,产品
USR_000618,USR_000618,,,,,2026-02-23,2026-02-23,2026-02-23,企业认证,非权益,13.0,五线城市,KA,5000-10000人,产品
USR_000618,USR_000618,USR_000618,,,,2026-01-25,2026-01-25,2026-01-25,职位发布,非权益,21.6,五线城市,KA,5000-10000人,产品
USR_000618,,USR_000618,,,,2026-01-20,2026-01-20,2026-01-20,职位发布,非权益,7.1,五线城市,KA,5000-10000人,产品
USR_000618,,,,,,2026-02-17,2026-02-17,2026-02-17,权益礼包,权益,36.3,五线城市,KA,5000-10000人,产品
USR_000618,,,USR_000618,,,2026-02-09,2026-02-09,2026-02-09,简历搜索,非权益,25.1,五线城市,KA,5000-10000人,产品
USR_000618,USR_000618,,,,USR_000618,2026-01-15,2026-01-15,2026-01-15,简历查看,非权益,44.5,五线城市,KA,5000-10000人,产品
USR_000618,USR_000618,,,,,2026-02-04,2026-02-04,2026-02-04,急聘推广,权益,27.0,五线城市,KA,5000-10000人,产品
USR_000619,USR_000619,,,,,2026-01-07,2026-01-07,2026-01-07,企业认证,非权益,11.4,三线城市,SME,1000-2000人,财务
USR_000619,,,,,,2026-02-06,2026-02-06,2026-02-06,急聘推广,权益,81.2,三线城市,SME,1000-2000人,财务
USR_000619,USR_000619,,USR_000619,,,2026-02-18,2026-02-18,2026-02-18,简历搜索,非权益,15.1,三线城市,SME,1000-2000人,财务
USR_000619,USR_000619,USR_000619,,,,2026-02-07,2026-02-07,2026-02-07,职位发布,非权益,147.7,三线城市,SME,1000-2000人,财务
USR_000619,USR_000619,,,USR_000619,,2026-01-15,2026-01-15,2026-01-15,在线沟通,非权益,8.8,三线城市,SME,1000-2000人,财务
USR_000619,USR_000619,,,,,2026-02-10,2026-02-10,2026-02-10,企业认证,非权益,16.7,三线城市,SME,1000-2000人,财务
USR_000619,USR_000619,USR_000619,,,,2026-01-01,2026-01-01,2026-01-01,职位发布,非权益,6.0,三线城市,SME,1000-2000人,财务
USR_000619,USR_000619,,USR_000619,,,2026-01-20,2026-01-20,2026-01-20,简历搜索,非权益,51.9,三线城市,SME,1000-2000人,财务
USR_000619,USR_000619,,,,,2026-02-11,2026-02-11,2026-02-11,置顶刷新,权益,94.0,三线城市,SME,1000-2000人,财务
USR_000619,,,,,,2026-02-15,2026-02-15,2026-02-15,企业认证,非权益,15.2,三线城市,SME,1000-2000人,财务
USR_000619,USR_000619,,,,,2026-01-23,2026-01-23,2026-01-23,置顶刷新,权益,18.0,三线城市,SME,1000-2000人,财务
USR_000619,USR_000619,,,,,2026-01-01,2026-01-01,2026-01-01,急聘推广,权益,10.0,三线城市,SME,1000-2000人,财务
USR_000619,USR_000619,,,,,2026-02-23,2026-02-23,2026-02-23,置顶刷新,权益,29.7,三线城市,SME,1000-2000人,财务
USR_000619,USR_000619,,,,,2026-02-27,2026-02-27,2026-02-27,置顶刷新,权益,5.0,三线城市,SME,1000-2000人,财务
USR_000619,,USR_000619,,,,2026-01-09,2026-01-09,2026-01-09,职位发布,非权益,20.5,三线城市,SME,1000-2000人,财务
USR_000619,,,USR_000619,,,2026-01-23,2026-01-23,2026-01-23,简历搜索,非权益,47.6,三线城市,SME,1000-2000人,财务
USR_000619,USR_000619,,,,,2026-02-04,2026-02-04,2026-02-04,权益礼包,权益,39.3,三线城市,SME,1000-2000人,财务
USR_000619,USR_000619,,,USR_000619,,2026-01-15,2026-01-15,2026-01-15,在线沟通,非权益,21.7,三线城市,SME,1000-2000人,财务
USR_000619,USR_000619,,,,,2026-01-23,2026-01-23,2026-01-23,权益礼包,权益,38.1,三线城市,SME,1000-2000人,财务
USR_000619,USR_000619,,,USR_000619,,2026-01-25,2026-01-25,2026-01-25,在线沟通,非权益,9.9,三线城市,SME,1000-2000人,财务
USR_000619,USR_000619,USR_000619,,,,2026-02-10,2026-02-10,2026-02-10,职位发布,非权益,14.2,三线城市,SME,1000-2000人,财务
USR_000619,USR_000619,,,,,2026-01-08,2026-01-08,2026-01-08,企业认证,非权益,8.7,三线城市,SME,1000-2000人,财务
USR_000620,USR_000620,,,,,2026-02-19,2026-02-19,2026-02-19,急聘推广,权益,10.9,三线城市,SME,1000-2000人,产品
USR_000620,USR_000620,USR_000620,,,,2026-02-19,2026-02-19,2026-02-19,职位发布,非权益,7.4,三线城市,SME,1000-2000人,产品
USR_000620,USR_000620,,,,,2026-02-14,2026-02-14,2026-02-14,置顶刷新,权益,51.6,三线城市,SME,1000-2000人,产品
USR_000620,USR_000620,,,USR_000620,,2026-01-30,2026-01-30,2026-01-30,在线沟通,非权益,68.4,三线城市,SME,1000-2000人,产品
USR_000620,USR_000620,,,USR_000620,,2026-01-19,2026-01-19,2026-01-19,在线沟通,非权益,26.8,三线城市,SME,1000-2000人,产品
USR_000620,USR_000620,USR_000620,,,,2026-02-26,2026-02-26,2026-02-26,职位发布,非权益,12.1,三线城市,SME,1000-2000人,产品
USR_000620,USR_000620,USR_000620,,,,2026-02-10,2026-02-10,2026-02-10,职位发布,非权益,8.2,三线城市,SME,1000-2000人,产品
USR_000620,USR_000620,,,,,2026-01-07,2026-01-07,2026-01-07,企业认证,非权益,18.4,三线城市,SME,1000-2000人,产品
USR_000620,USR_000620,USR_000620,,,,2026-01-30,2026-01-30,2026-01-30,职位发布,非权益,6.4,三线城市,SME,1000-2000人,产品
USR_000620,,,,,,2026-02-22,2026-02-22,2026-02-22,置顶刷新,权益,13.5,三线城市,SME,1000-2000人,产品
USR_000620,USR_000620,,,USR_000620,,2026-01-04,2026-01-04,2026-01-04,在线沟通,非权益,41.8,三线城市,SME,1000-2000人,产品
USR_000620,USR_000620,,,,,2026-02-22,2026-02-22,2026-02-22,急聘推广,权益,6.7,三线城市,SME,1000-2000人,产品
USR_000620,USR_000620,,USR_000620,,,2026-02-22,2026-02-22,2026-02-22,简历搜索,非权益,20.0,三线城市,SME,1000-2000人,产品
USR_000620,USR_000620,,,USR_000620,,2026-02-24,2026-02-24,2026-02-24,在线沟通,非权益,24.8,三线城市,SME,1000-2000人,产品
USR_000620,USR_000620,,,,,2026-02-02,2026-02-02,2026-02-02,置顶刷新,权益,8.1,三线城市,SME,1000-2000人,产品
USR_000620,USR_000620,,USR_000620,,,2026-02-20,2026-02-20,2026-02-20,简历搜索,非权益,41.8,三线城市,SME,1000-2000人,产品
USR_000620,USR_000620,,,,,2026-01-31,2026-01-31,2026-01-31,权益礼包,权益,21.4,三线城市,SME,1000-2000人,产品
USR_000621,USR_000621,,,,,2026-02-13,2026-02-13,2026-02-13,权益礼包,权益,36.0,四线城市,SME,500-999人,产品
USR_000621,USR_000621,,,,,2026-01-25,2026-01-25,2026-01-25,急聘推广,权益,16.5,四线城市,SME,500-999人,产品
USR_000621,USR_000621,,,,,2026-02-21,2026-02-21,2026-02-21,置顶刷新,权益,19.7,四线城市,SME,500-999人,产品
USR_000621,USR_000621,,,,,2026-02-23,2026-02-23,2026-02-23,企业认证,非权益,11.2,四线城市,SME,500-999人,产品
USR_000621,USR_000621,,,,USR_000621,2026-01-21,2026-01-21,2026-01-21,简历查看,非权益,16.4,四线城市,SME,500-999人,产品
USR_000621,,USR_000621,,,,2026-02-08,2026-02-08,2026-02-08,职位发布,非权益,13.8,四线城市,SME,500-999人,产品
USR_000621,USR_000621,,USR_000621,,,2026-02-13,2026-02-13,2026-02-13,简历搜索,非权益,19.4,四线城市,SME,500-999人,产品
USR_000621,USR_000621,,,,,2026-01-21,2026-01-21,2026-01-21,企业认证,非权益,6.1,四线城市,SME,500-999人,产品
USR_000621,USR_000621,,,,,2026-01-10,2026-01-10,2026-01-10,急聘推广,权益,9.1,四线城市,SME,500-999人,产品
USR_000621,USR_000621,,,,,2026-01-04,2026-01-04,2026-01-04,急聘推广,权益,34.5,四线城市,SME,500-999人,产品
USR_000621,USR_000621,,,,USR_000621,2026-03-01,2026-03-01,2026-03-01,简历查看,非权益,6.5,四线城市,SME,500-999人,产品
USR_000621,,,,USR_000621,,2026-03-01,2026-03-01,2026-03-01,在线沟通,非权益,10.9,四线城市,SME,500-999人,产品
USR_000621,,USR_000621,,,,2026-01-02,2026-01-02,2026-01-02,职位发布,非权益,5.9,四线城市,SME,500-999人,产品
USR_000621,USR_000621,,,,,2026-02-09,2026-02-09,2026-02-09,急聘推广,权益,7.4,四线城市,SME,500-999人,产品
USR_000621,,,,,,2026-02-07,2026-02-07,2026-02-07,置顶刷新,权益,8.6,四线城市,SME,500-999人,产品
USR_000621,,,,,,2026-02-07,2026-02-07,2026-02-07,急聘推广,权益,13.7,四线城市,SME,500-999人,产品
USR_000621,,,USR_000621,,,2026-01-31,2026-01-31,2026-01-31,简历搜索,非权益,14.0,四线城市,SME,500-999人,产品
USR_000621,USR_000621,,,USR_000621,,2026-02-07,2026-02-07,2026-02-07,在线沟通,非权益,31.6,四线城市,SME,500-999人,产品
USR_000621,USR_000621,,,,,2026-02-16,2026-02-16,2026-02-16,急聘推广,权益,8.5,四线城市,SME,500-999人,产品
USR_000621,USR_000621,,,,,2026-02-12,2026-02-12,2026-02-12,置顶刷新,权益,28.9,四线城市,SME,500-999人,产品
USR_000621,,,,,USR_000621,2026-01-29,2026-01-29,2026-01-29,简历查看,非权益,47.4,四线城市,SME,500-999人,产品
USR_000622,USR_000622,,,,,2026-02-09,2026-02-09,2026-02-09,置顶刷新,权益,27.9,一线城市,KA,50-99人,销售
USR_000622,USR_000622,,,,USR_000622,2026-01-31,2026-01-31,2026-01-31,简历查看,非权益,16.3,一线城市,KA,50-99人,销售
USR_000622,USR_000622,,,,,2026-02-22,2026-02-22,2026-02-22,急聘推广,权益,17.2,一线城市,KA,50-99人,销售
USR_000622,USR_000622,,,,,2026-01-31,2026-01-31,2026-01-31,企业认证,非权益,28.0,一线城市,KA,50-99人,销售
USR_000622,,,USR_000622,,,2026-02-05,2026-02-05,2026-02-05,简历搜索,非权益,26.5,一线城市,KA,50-99人,销售
USR_000622,USR_000622,,,,,2026-01-18,2026-01-18,2026-01-18,置顶刷新,权益,36.0,一线城市,KA,50-99人,销售
USR_000622,USR_000622,,USR_000622,,,2026-01-23,2026-01-23,2026-01-23,简历搜索,非权益,20.9,一线城市,KA,50-99人,销售
USR_000622,USR_000622,USR_000622,,,,2026-02-27,2026-02-27,2026-02-27,职位发布,非权益,21.4,一线城市,KA,50-99人,销售
USR_000622,USR_000622,,,,,2026-01-14,2026-01-14,2026-01-14,急聘推广,权益,23.9,一线城市,KA,50-99人,销售
USR_000622,USR_000622,,,,,2026-01-04,2026-01-04,2026-01-04,权益礼包,权益,9.8,一线城市,KA,50-99人,销售
USR_000622,USR_000622,,,,,2026-01-04,2026-01-04,2026-01-04,权益礼包,权益,23.1,一线城市,KA,50-99人,销售
USR_000622,USR_000622,,,,,2026-01-04,2026-01-04,2026-01-04,置顶刷新,权益,21.4,一线城市,KA,50-99人,销售
USR_000622,USR_000622,,USR_000622,,,2026-01-20,2026-01-20,2026-01-20,简历搜索,非权益,16.2,一线城市,KA,50-99人,销售
USR_000622,USR_000622,,USR_000622,,,2026-02-09,2026-02-09,2026-02-09,简历搜索,非权益,22.9,一线城市,KA,50-99人,销售
USR_000622,USR_000622,,,,,2026-02-28,2026-02-28,2026-02-28,急聘推广,权益,6.5,一线城市,KA,50-99人,销售
USR_000623,USR_000623,,,USR_000623,,2026-02-24,2026-02-24,2026-02-24,在线沟通,非权益,15.1,新一线城市,KA,1000-2000人,销售
USR_000623,USR_000623,USR_000623,,,,2026-01-23,2026-01-23,2026-01-23,职位发布,非权益,12.4,新一线城市,KA,1000-2000人,销售
USR_000623,,,,,USR_000623,2026-01-12,2026-01-12,2026-01-12,简历查看,非权益,43.9,新一线城市,KA,1000-2000人,销售
USR_000623,,,,USR_000623,,2026-02-12,2026-02-12,2026-02-12,在线沟通,非权益,20.2,新一线城市,KA,1000-2000人,销售
USR_000623,USR_000623,,,,,2026-02-20,2026-02-20,2026-02-20,权益礼包,权益,32.7,新一线城市,KA,1000-2000人,销售
USR_000623,USR_000623,USR_000623,,,,2026-01-17,2026-01-17,2026-01-17,职位发布,非权益,34.9,新一线城市,KA,1000-2000人,销售
USR_000623,,,,,,2026-01-02,2026-01-02,2026-01-02,急聘推广,权益,8.8,新一线城市,KA,1000-2000人,销售
USR_000623,USR_000623,USR_000623,,,,2026-02-24,2026-02-24,2026-02-24,职位发布,非权益,17.8,新一线城市,KA,1000-2000人,销售
USR_000623,USR_000623,,,,,2026-01-01,2026-01-01,2026-01-01,权益礼包,权益,8.6,新一线城市,KA,1000-2000人,销售
USR_000624,USR_000624,,,USR_000624,,2026-01-02,2026-01-02,2026-01-02,在线沟通,非权益,5.7,四线城市,SME,10000人以上,行政
USR_000624,,,,,,2026-02-26,2026-02-26,2026-02-26,权益礼包,权益,28.9,四线城市,SME,10000人以上,行政
USR_000625,USR_000625,,,,,2026-01-01,2026-01-01,2026-01-01,权益礼包,权益,7.6,三线城市,SME,5000-10000人,销售
USR_000625,USR_000625,,,,,2026-01-08,2026-01-08,2026-01-08,急聘推广,权益,8.0,三线城市,SME,5000-10000人,销售
USR_000625,USR_000625,USR_000625,,,,2026-02-22,2026-02-22,2026-02-22,职位发布,非权益,5.8,三线城市,SME,5000-10000人,销售
USR_000625,USR_000625,,,,,2026-01-05,2026-01-05,2026-01-05,置顶刷新,权益,26.5,三线城市,SME,5000-10000人,销售
USR_000625,USR_000625,,,,USR_000625,2026-02-24,2026-02-24,2026-02-24,简历查看,非权益,9.8,三线城市,SME,5000-10000人,销售
USR_000625,USR_000625,,,,,2026-02-11,2026-02-11,2026-02-11,权益礼包,权益,26.6,三线城市,SME,5000-10000人,销售
USR_000625,USR_000625,,,,,2026-01-11,2026-01-11,2026-01-11,急聘推广,权益,68.4,三线城市,SME,5000-10000人,销售
USR_000625,USR_000625,,,USR_000625,,2026-01-16,2026-01-16,2026-01-16,在线沟通,非权益,14.4,三线城市,SME,5000-10000人,销售
USR_000626,USR_000626,,,,,2026-02-25,2026-02-25,2026-02-25,企业认证,非权益,21.0,新一线城市,SME,100-499人,市场
USR_000626,USR_000626,,,,USR_000626,2026-01-18,2026-01-18,2026-01-18,简历查看,非权益,36.2,新一线城市,SME,100-499人,市场
USR_000626,,,,,,2026-03-01,2026-03-01,2026-03-01,急聘推广,权益,29.1,新一线城市,SME,100-499人,市场
USR_000626,USR_000626,,,,,2026-01-05,2026-01-05,2026-01-05,企业认证,非权益,27.0,新一线城市,SME,100-499人,市场
USR_000626,USR_000626,,,,,2026-01-27,2026-01-27,2026-01-27,急聘推广,权益,55.7,新一线城市,SME,100-499人,市场
USR_000626,,,,,,2026-02-25,2026-02-25,2026-02-25,权益礼包,权益,19.9,新一线城市,SME,100-499人,市场
USR_000626,,,,,,2026-01-31,2026-01-31,2026-01-31,权益礼包,权益,24.5,新一线城市,SME,100-499人,市场
USR_000626,USR_000626,,,,,2026-01-04,2026-01-04,2026-01-04,企业认证,非权益,20.7,新一线城市,SME,100-499人,市场
USR_000626,USR_000626,,,USR_000626,,2026-01-29,2026-01-29,2026-01-29,在线沟通,非权益,9.8,新一线城市,SME,100-499人,市场
USR_000626,USR_000626,,,USR_000626,,2026-01-21,2026-01-21,2026-01-21,在线沟通,非权益,21.4,新一线城市,SME,100-499人,市场
USR_000626,USR_000626,,,,,2026-02-04,2026-02-04,2026-02-04,企业认证,非权益,12.9,新一线城市,SME,100-499人,市场
USR_000626,,,,,,2026-02-17,2026-02-17,2026-02-17,企业认证,非权益,19.0,新一线城市,SME,100-499人,市场
USR_000626,USR_000626,,,,,2026-01-12,2026-01-12,2026-01-12,权益礼包,权益,30.5,新一线城市,SME,100-499人,市场
USR_000626,USR_000626,,,USR_000626,,2026-01-23,2026-01-23,2026-01-23,在线沟通,非权益,8.0,新一线城市,SME,100-499人,市场
USR_000626,USR_000626,,,,,2026-02-06,2026-02-06,2026-02-06,权益礼包,权益,30.6,新一线城市,SME,100-499人,市场
USR_000626,USR_000626,,,,,2026-01-28,2026-01-28,2026-01-28,权益礼包,权益,30.9,新一线城市,SME,100-499人,市场
USR_000626,USR_000626,,,,,2026-02-17,2026-02-17,2026-02-17,权益礼包,权益,11.1,新一线城市,SME,100-499人,市场
USR_000626,,,,,,2026-01-03,2026-01-03,2026-01-03,企业认证,非权益,51.4,新一线城市,SME,100-499人,市场
USR_000626,,,,USR_000626,,2026-01-21,2026-01-21,2026-01-21,在线沟通,非权益,64.6,新一线城市,SME,100-499人,市场
USR_000626,USR_000626,,,,,2026-01-30,2026-01-30,2026-01-30,置顶刷新,权益,16.9,新一线城市,SME,100-499人,市场
USR_000626,USR_000626,,,,,2026-02-11,2026-02-11,2026-02-11,企业认证,非权益,35.9,新一线城市,SME,100-499人,市场
USR_000626,USR_000626,,,USR_000626,,2026-01-29,2026-01-29,2026-01-29,在线沟通,非权益,12.6,新一线城市,SME,100-499人,市场
USR_000627,USR_000627,,USR_000627,,,2026-01-17,2026-01-17,2026-01-17,简历搜索,非权益,66.5,一线城市,SME,10000人以上,研发
USR_000627,,,,,,2026-01-09,2026-01-09,2026-01-09,置顶刷新,权益,25.2,一线城市,SME,10000人以上,研发
USR_000627,,,,,,2026-02-26,2026-02-26,2026-02-26,企业认证,非权益,5.7,一线城市,SME,10000人以上,研发
USR_000627,,,,,,2026-01-15,2026-01-15,2026-01-15,企业认证,非权益,47.3,一线城市,SME,10000人以上,研发
USR_000627,USR_000627,,,,,2026-02-25,2026-02-25,2026-02-25,急聘推广,权益,14.1,一线城市,SME,10000人以上,研发
USR_000627,,,,,USR_000627,2026-01-07,2026-01-07,2026-01-07,简历查看,非权益,6.2,一线城市,SME,10000人以上,研发
USR_000627,USR_000627,,,,,2026-01-19,2026-01-19,2026-01-19,权益礼包,权益,26.5,一线城市,SME,10000人以上,研发
USR_000628,USR_000628,,,,,2026-01-30,2026-01-30,2026-01-30,企业认证,非权益,58.7,四线城市,SME,50-99人,市场
USR_000628,,,USR_000628,,,2026-01-03,2026-01-03,2026-01-03,简历搜索,非权益,19.8,四线城市,SME,50-99人,市场
USR_000628,USR_000628,,USR_000628,,,2026-02-07,2026-02-07,2026-02-07,简历搜索,非权益,17.2,四线城市,SME,50-99人,市场
USR_000628,USR_000628,,,,,2026-01-17,2026-01-17,2026-01-17,企业认证,非权益,13.8,四线城市,SME,50-99人,市场
USR_000628,USR_000628,,USR_000628,,,2026-01-11,2026-01-11,2026-01-11,简历搜索,非权益,15.3,四线城市,SME,50-99人,市场
USR_000628,,,,,,2026-01-13,2026-01-13,2026-01-13,急聘推广,权益,42.7,四线城市,SME,50-99人,市场
USR_000628,USR_000628,,USR_000628,,,2026-01-28,2026-01-28,2026-01-28,简历搜索,非权益,6.0,四线城市,SME,50-99人,市场
USR_000628,,,,,,2026-02-22,2026-02-22,2026-02-22,权益礼包,权益,7.4,四线城市,SME,50-99人,市场
USR_000628,,USR_000628,,,,2026-02-01,2026-02-01,2026-02-01,职位发布,非权益,36.3,四线城市,SME,50-99人,市场
USR_000628,,USR_000628,,,,2026-01-28,2026-01-28,2026-01-28,职位发布,非权益,29.9,四线城市,SME,50-99人,市场
USR_000628,USR_000628,,,,,2026-02-28,2026-02-28,2026-02-28,权益礼包,权益,15.6,四线城市,SME,50-99人,市场
USR_000628,,,,,,2026-01-28,2026-01-28,2026-01-28,急聘推广,权益,16.2,四线城市,SME,50-99人,市场
USR_000628,USR_000628,,,,,2026-02-03,2026-02-03,2026-02-03,权益礼包,权益,9.7,四线城市,SME,50-99人,市场
USR_000628,USR_000628,,,,,2026-01-20,2026-01-20,2026-01-20,权益礼包,权益,19.8,四线城市,SME,50-99人,市场
USR_000628,USR_000628,,,,,2026-01-08,2026-01-08,2026-01-08,权益礼包,权益,30.3,四线城市,SME,50-99人,市场
USR_000628,,,,USR_000628,,2026-02-12,2026-02-12,2026-02-12,在线沟通,非权益,72.8,四线城市,SME,50-99人,市场
USR_000628,USR_000628,,,USR_000628,,2026-01-01,2026-01-01,2026-01-01,在线沟通,非权益,53.6,四线城市,SME,50-99人,市场
USR_000628,,,,,USR_000628,2026-02-01,2026-02-01,2026-02-01,简历查看,非权益,48.2,四线城市,SME,50-99人,市场
USR_000628,,USR_000628,,,,2026-01-28,2026-01-28,2026-01-28,职位发布,非权益,14.4,四线城市,SME,50-99人,市场
USR_000628,USR_000628,,,USR_000628,,2026-02-02,2026-02-02,2026-02-02,在线沟通,非权益,31.2,四线城市,SME,50-99人,市场
USR_000629,USR_000629,,,,,2026-01-18,2026-01-18,2026-01-18,急聘推广,权益,32.8,五线城市,SME,100-499人,行政
USR_000629,USR_000629,,,,,2026-01-14,2026-01-14,2026-01-14,急聘推广,权益,6.9,五线城市,SME,100-499人,行政
USR_000629,USR_000629,USR_000629,,,,2026-01-06,2026-01-06,2026-01-06,职位发布,非权益,23.2,五线城市,SME,100-499人,行政
USR_000629,USR_000629,USR_000629,,,,2026-02-22,2026-02-22,2026-02-22,职位发布,非权益,11.1,五线城市,SME,100-499人,行政
USR_000629,,,USR_000629,,,2026-01-17,2026-01-17,2026-01-17,简历搜索,非权益,26.5,五线城市,SME,100-499人,行政
USR_000629,,USR_000629,,,,2026-02-23,2026-02-23,2026-02-23,职位发布,非权益,24.0,五线城市,SME,100-499人,行政
USR_000630,USR_000630,,,,,2026-02-21,2026-02-21,2026-02-21,企业认证,非权益,20.6,五线城市,SME,2000-5000人,市场
USR_000630,,,,,,2026-02-18,2026-02-18,2026-02-18,急聘推广,权益,19.1,五线城市,SME,2000-5000人,市场
USR_000630,,,,,,2026-02-14,2026-02-14,2026-02-14,置顶刷新,权益,7.9,五线城市,SME,2000-5000人,市场
USR_000630,USR_000630,,,,,2026-01-21,2026-01-21,2026-01-21,企业认证,非权益,11.6,五线城市,SME,2000-5000人,市场
USR_000630,,,,USR_000630,,2026-02-23,2026-02-23,2026-02-23,在线沟通,非权益,75.8,五线城市,SME,2000-5000人,市场
USR_000630,USR_000630,,,,,2026-01-05,2026-01-05,2026-01-05,置顶刷新,权益,15.5,五线城市,SME,2000-5000人,市场
USR_000630,USR_000630,,,,,2026-02-01,2026-02-01,2026-02-01,急聘推广,权益,17.6,五线城市,SME,2000-5000人,市场
